time,open,high,low,close,volume,ticker,industry,MA10,MA20,MA50,MA200,rsi,macd,upper_band,lower_band,RS
2022-11-22,15300,16360,15300,15730,29655000,SSI,Dịch vụ tài chính,14470.0,14811.45,16664.18,25072.245,49.022346368715084,-446.02939739068097,16687.787919851813,12935.112080148187,-43.822949312033316
2022-11-23,15590,15830,15200,15200,13126800,SSI,Dịch vụ tài chính,14556.0,14856.95,16545.78,24949.595,45.643693107932386,-390.14424747940575,16724.158157989707,12989.741842010295,-45.16301016079004
2022-11-24,14860,15390,14670,15390,16226000,SSI,Dịch vụ tài chính,14758.0,14863.95,16436.98,24830.495,54.57227138643068,-326.7568024209504,16738.398070345294,12989.501929654705,-43.42819525866733
2022-11-25,15780,16450,15540,16450,22569200,SSI,Dịch vụ tài chính,15046.0,14921.45,16358.98,24716.695,69.69253294289898,-188.81214543873102,16918.747065641764,12924.152934358237,-40.19984657341093
2022-11-28,16840,17560,16840,17560,32638900,SSI,Dịch vụ tài chính,15431.0,15015.45,16327.18,24614.995,71.52682255845943,9.962866674844918,17316.868644868315,12714.031355131685,-35.132058894620506
2022-11-29,17800,18420,17320,18230,32279800,SSI,Dịch vụ tài chính,15917.0,15111.5,16293.38,24514.045,74.77707006369427,219.03203153106733,17772.487351381187,12450.512648618811,-31.883151971746525
2022-11-30,17990,18670,17750,18520,29645300,SSI,Dịch vụ tài chính,16340.0,15244.0,16268.38,24411.495,85.91352859135286,403.4704708739064,18298.779861135685,12189.220138864315,-27.45093904496433
2022-12-01,18760,18910,17510,17510,37109400,SSI,Dịch vụ tài chính,16571.0,15326.0,16212.58,24303.445,74.68671679197996,462.8057669872542,18535.652547190173,12116.347452809829,-29.06927501067282
2022-12-02,17410,18710,17410,18710,29326500,SSI,Dịch vụ tài chính,16879.0,15523.0,16189.38,24200.545,77.65486725663717,599.7458905291969,19056.300827391045,11989.699172608955,-22.383694879494673
2022-12-05,19530,20010,19050,20010,35813500,SSI,Dịch vụ tài chính,17331.0,15835.5,16214.38,24100.645,83.2,803.9041538110141,19792.423180026588,11878.576819973412,-15.957485441522623
2022-12-06,19630,20160,18810,18810,41336800,SSI,Dịch vụ tài chính,17639.0,16054.5,16214.38,23999.095,71.98443579766537,858.9694124641646,20165.71431670679,11943.285683293208,-18.568436540843233
2022-12-07,18810,19190,18180,18520,21179900,SSI,Dịch vụ tài chính,17971.0,16263.5,16204.78,23894.795,67.18426501035196,869.1889807825683,20432.31795691475,12094.68204308525,-17.935302210482796
2022-12-08,19000,19770,18810,19770,34618000,SSI,Dịch vụ tài chính,18409.0,16583.5,16228.78,23799.845,69.75190839694656,967.0055772624291,20799.401102405427,12367.598897594571,-9.89681019615779
2022-12-09,19920,20010,19150,19480,18581200,SSI,Dịch vụ tài chính,18712.0,16879.0,16237.38,23698.595,68.76763875823141,1009.4886021140301,21033.586051962102,12724.413948037898,-12.505252123974511
2022-12-12,19630,19960,18380,18420,26511100,SSI,Dịch vụ tài chính,18798.0,17114.5,16250.78,23592.045,61.7467248908297,946.7104751218212,21040.41109103823,13188.588908961769,-16.12627984465614
2022-12-13,18420,19630,18140,19630,25352700,SSI,Dịch vụ tài chính,18938.0,17427.5,16300.78,23490.245,68.26051112943117,983.2608260524612,21085.448087456472,13769.551912543528,-12.498151678008375
2022-12-14,20200,20200,19340,19340,20741200,SSI,Dịch vụ tài chính,19020.0,17680.0,16328.78,23392.195,66.1488143908422,977.5579861713122,21116.5343619776,14243.4656380224,-15.414426304757825
2022-12-15,19340,19580,19190,19480,15553300,SSI,Dịch vụ tài chính,19217.0,17894.0,16383.58,23291.845,63.395225464190986,973.1177784448118,21211.26202890595,14576.737971094053,-15.445061940306136
2022-12-16,19240,19820,19240,19720,21449000,SSI,Dịch vụ tài chính,19318.0,18098.5,16454.78,23187.895,60.34482758620689,977.6946210699753,21331.300806209954,14865.699193790046,-14.275347723032588
2022-12-19,19720,21020,19580,19720,41725400,SSI,Dịch vụ tài chính,19289.0,18310.0,16514.38,23083.095,57.62538382804504,970.1386473880411,21373.283412150766,15246.716587849234,-10.7888384942293
2022-12-20,19720,19960,18620,19050,26808800,SSI,Dịch vụ tài chính,19313.0,18476.0,16583.58,22974.095,52.61083743842365,899.7157204590294,21301.175541821325,15650.824458178675,-15.30020599373869
2022-12-21,19430,19430,17750,18570,26446400,SSI,Dịch vụ tài chính,19318.0,18644.5,16622.98,22864.395,55.50935550935551,795.9972937145394,21011.887856511486,16277.112143488515,-18.604430101725477
2022-12-22,18760,18810,17900,18380,13108700,SSI,Dịch vụ tài chính,19179.0,18794.0,16653.78,22753.745,48.08362369337979,690.5085286729663,20609.296409028488,16978.703590971512,-17.636734464238522
2022-12-23,18280,18380,17560,17610,11363200,SSI,Dịch vụ tài chính,18992.0,18852.0,16661.58,22646.195,35.14851485148516,538.5670913478207,20407.49416754397,17296.50583245603,-20.774612122975295
2022-12-26,17510,17610,16400,16400,18630300,SSI,Dịch vụ tài chính,18790.0,18794.0,16643.18,22540.445,35.10506798516688,316.8629214623361,20616.010456957727,16971.989543042273,-23.472091057612744
2022-12-27,16360,16740,16360,16740,7432300,SSI,Dịch vụ tài chính,18501.0,18719.5,16635.38,22435.945,39.06633906633907,166.67460692000532,20748.68158249502,16690.31841750498,-22.270022839888536
2022-12-27,16740,17510,16640,17510,14748000,SSI,Dịch vụ tài chính,18318.0,18669.0,16645.98,22333.145,35.248041775456926,108.53077521966043,20768.151708366262,16569.848291633738,-20.940500052234245
2022-12-28,17750,17750,17130,17460,10979500,SSI,Dịch vụ tài chính,18116.0,18666.5,16660.38,22230.095,36.38814016172507,57.75106918412712,20771.574320478256,16561.425679521744,-18.07758082894928
2022-12-29,17320,17560,16930,16930,8747600,SSI,Dịch vụ tài chính,17837.0,18577.5,16687.18,22124.395,39.18722786647315,-24.970934908491472,20820.804658193763,16334.195341806237,-18.211040864796587
2022-12-30,17080,17410,16930,17030,6422100,SSI,Dịch vụ tài chính,17568.0,18428.5,16737.18,22017.045,27.508650519031136,-81.5198448396477,20667.045345343275,16189.954654656725,-19.092849120976314
2023-01-03,17130,18180,17130,18180,18046200,SSI,Dịch vụ tài chính,17481.0,18397.0,16811.18,21915.195,41.26506024096386,-33.15765353397728,20630.66679888053,16163.333201119469,-9.661118517263757
2023-01-04,18470,18760,18230,18280,10680500,SSI,Dịch vụ tài chính,17452.0,18385.0,16890.98,21814.495,40.909090909090914,13.088025164586725,20618.463206488297,16151.536793511703,-12.363605893243207
2023-01-05,18420,18620,17990,18570,13309500,SSI,Dịch vụ tài chính,17471.0,18325.0,16957.38,21716.995,41.353383458646626,72.30514636528824,20464.29156990177,16185.70843009823,-11.328774361971654
2023-01-06,18570,18860,18180,18180,13143700,SSI,Dịch vụ tài chính,17528.0,18260.0,17014.98,21619.045,39.0625,86.76522541010854,20329.385873813048,16190.614126186952,-13.989001037554143
2023-01-09,18380,18620,18140,18280,9711500,SSI,Dịch vụ tài chính,17716.0,18253.0,17066.98,21526.845,44.04945904173107,105.08277764852755,20321.053750701278,16184.946249298722,-13.754354611484128
2023-01-10,18280,18520,17750,18180,11623700,SSI,Dịch vụ tài chính,17860.0,18180.5,17104.4,21432.395,46.79802955665025,110.25940373106278,20144.335934834555,16216.664065165443,-13.381007206951354
2023-01-11,18330,19000,18330,18570,13973900,SSI,Dịch vụ tài chính,17966.0,18142.0,17158.4,21341.395,51.510333863275044,144.16975859651575,20039.18461771235,16244.815382287648,-10.15984892753832
2023-01-12,18620,18760,18380,18570,6542800,SSI,Dịch vụ tài chính,18077.0,18096.5,17212.4,21251.695,58.69565217391305,169.0947402307429,19899.90350740661,16293.09649259339,-9.368934291191167
2023-01-13,18760,19100,18380,18470,14327200,SSI,Dịch vụ tài chính,18231.0,18034.0,17286.4,21157.595,73.46938775510205,178.718646180856,19680.29600203485,16387.70399796515,-6.383905363830763
2023-01-16,18570,18760,18380,18670,7329600,SSI,Dịch vụ tài chính,18395.0,17981.5,17384.6,21055.345,72.59953161592506,200.17647966107688,19459.810201761364,16503.189798238636,-2.5391924695341883
2023-01-17,18860,19630,18760,19630,21992300,SSI,Dịch vụ tài chính,18540.0,18010.5,17488.6,20960.995,73.76681614349776,291.28815569645303,19595.940002018415,16425.059997981585,3.5046336014575203
2023-01-18,19720,20200,19530,19770,19367400,SSI,Dịch vụ tài chính,18689.0,18070.5,17597.2,20866.045,75.38461538461539,370.5205154883115,19826.72172200501,16314.278277994987,4.289177587589619
2023-01-19,19680,20450,19630,20400,26454500,SSI,Dịch vụ tài chính,18872.0,18171.5,17737.8,20776.595,87.31182795698925,478.6311048923235,20211.99813319667,16131.00186680333,2.9481130492689145
2023-01-27,20690,20780,20060,20160,19460600,SSI,Dịch vụ tài chính,19070.0,18299.0,17869.6,20690.495,82.6722338204593,538.7333489565244,20503.82628507748,16094.17371492252,1.2818169244364102
2023-01-30,20160,20880,19920,20200,19239700,SSI,Dịch vụ tài chính,19262.0,18489.0,17999.4,20609.845,77.44565217391305,582.873473520136,20659.451323427587,16318.548676572413,1.6151789195647845
2023-01-31,20350,20830,20060,20780,17924900,SSI,Dịch vụ tài chính,19522.0,18691.0,18147.6,20528.845,80.04807692307692,657.0815657164676,20927.076451004526,16454.923548995474,1.0305318004776174
2023-02-01,20880,21020,19340,19390,26556600,SSI,Dịch vụ tài chính,19604.0,18785.0,18249.6,20443.245,57.79467680608364,596.8505089960272,20969.50524327475,16600.49475672525,-5.294149290060532
2023-02-02,19530,19630,19150,19390,11997700,SSI,Dịch vụ tài chính,19686.0,18881.5,18333.4,20366.345,62.42299794661191,542.8592194401717,20988.70343483718,16774.29656516282,-6.487787928931514
2023-02-03,19340,19530,18860,19000,13217100,SSI,Dịch vụ tài chính,19739.0,18985.0,18400.8,20298.345,56.97674418604651,463.26081059224816,20881.41767551353,17088.58232448647,-4.315374933371446
2023-02-06,18860,19240,18670,19240,11552300,SSI,Dịch vụ tài chính,19796.0,19095.5,18475.8,20242.445,60.0,414.7633585251606,20755.03037110856,17435.96962889144,0.8589801439461651
2023-02-07,19340,19580,18330,18330,17388300,SSI,Dịch vụ tài chính,19666.0,19103.0,18527.8,20181.095,47.93814432989691,299.44753871732973,20746.386746934557,17459.613253065443,-6.728754831959476
2023-02-08,18670,18950,17990,18760,12539800,SSI,Dịch vụ tài chính,19565.0,19127.0,18599.0,20118.195,51.519999999999996,239.98987318449872,20733.383319267603,17520.616680732397,-2.9780906841174524
2023-02-09,18710,19000,18570,18620,7434300,SSI,Dịch vụ tài chính,19387.0,19129.5,18663.6,20054.595,51.192368839427665,179.5032135996953,20732.38522752932,17526.61477247068,-0.6462261109032204
2023-02-10,18620,18860,18140,18280,9538000,SSI,Dịch vụ tài chính,19199.0,19134.5,18700.2,20000.195,46.96734059097979,102.94525280134985,20725.494061982416,17543.505938017584,-3.6912917467268542
2023-02-13,18230,18280,17460,17800,11360100,SSI,Dịch vụ tài chính,18959.0,19110.5,18705.0,19939.245,34.6218487394958,3.500180918868864,20768.824772965694,17452.175227034306,-7.568811430182813
2023-02-14,18040,18180,17800,18180,6180800,SSI,Dịch vụ tài chính,18699.0,19110.5,18704.0,19880.645,37.15670436187399,-44.13912247531334,20768.824772965694,17452.175227034306,-4.536250903256445
2023-02-15,18180,18620,18090,18380,10344500,SSI,Dịch vụ tài chính,18598.0,19101.0,18701.2,19826.945,32.46527777777777,-65.00593712915725,20774.46976448089,17427.53023551911,-6.481592015383055
2023-02-16,18570,18760,18420,18760,9828100,SSI,Dịch vụ tài chính,18535.0,19110.5,18726.2,19774.945,38.13559322033898,-50.30038237499684,20773.401395943765,17447.598604056235,-8.306475109210968
2023-02-17,18710,18910,18470,18710,8056100,SSI,Dịch vụ tài chính,18506.0,19122.5,18726.2,19729.445,37.39424703891709,-42.194316600372986,20769.32629384687,17475.67370615313,-9.82485565018942
2023-02-20,18710,19960,18670,19960,23655300,SSI,Dịch vụ tài chính,18578.0,19187.0,18725.2,19694.495,43.76899696048633,64.35253626123449,20860.044498731873,17513.955501268127,-3.304569558797744
2023-02-21,20010,20160,19680,19680,14060300,SSI,Dịch vụ tài chính,18713.0,19189.5,18742.6,19667.545,52.6508226691042,124.75987071108102,20865.47858295578,17513.52141704422,-4.915749445370754
2023-02-22,19430,19630,18570,18570,24069100,SSI,Dịch vụ tài chính,18694.0,19129.5,18743.6,19643.695,43.76899696048633,82.11878094146232,20803.895098944264,17455.104901055736,-8.088700710504217
2023-02-23,18570,18950,18090,18950,17946400,SSI,Dịch vụ tài chính,18727.0,19057.0,18727.2,19617.145,49.61948249619483,78.08808347590457,20621.744472160884,17492.255527839116,-5.93182568529996
2023-02-24,19000,19000,18280,18280,7726100,SSI,Dịch vụ tài chính,18727.0,18963.0,18703.2,19588.145,43.142857142857146,20.59294348464755,20473.693113842342,17452.306886157658,-12.772666851802294
2023-02-27,18090,18180,17560,17560,14834700,SSI,Dịch vụ tài chính,18703.0,18831.0,18686.0,19563.795,44.346549192364165,-82.12368122057887,20347.93458208188,17314.06541791812,-18.287325647405723
2023-02-28,17900,18040,17510,17560,11908000,SSI,Dịch vụ tài chính,18641.0,18670.0,18644.6,19539.445,40.59561128526646,-161.66378683042421,19986.182678090474,17353.817321909526,-19.243747581201973
2023-03-01,17610,18280,17460,18230,11380400,SSI,Dịch vụ tài chính,18626.0,18612.0,18622.4,19511.945,47.178002894356005,-168.69191758650777,19896.442947043844,17327.557052956156,-14.466523089972375
2023-03-02,18280,18380,17940,17940,5341200,SSI,Dịch vụ tài chính,18544.0,18539.5,18591.6,19474.945,47.521865889212826,-195.40977595567892,19802.553526390097,17276.446473609903,-11.981996980679199
2023-03-03,18140,18140,17750,17750,7382600,SSI,Dịch vụ tài chính,18448.0,18477.0,18552.2,19439.195,49.61948249619483,-229.27237409726877,19767.51764399943,17186.48235600057,-14.421521357869064
2023-03-06,18140,18470,18040,18040,10340100,SSI,Dịch vụ tài chính,18256.0,18417.0,18518.6,19405.545,48.91975308641975,-230.05620598487076,19669.166123164236,17164.833876835764,-14.762551848990551
2023-03-07,18280,18760,18090,18670,16202800,SSI,Dịch vụ tài chính,18155.0,18434.0,18511.0,19375.245,52.09840810419682,-177.79218588558797,19690.41763086883,17177.58236913117,-7.7168628819072485
2023-03-08,18380,19050,18280,19050,14656100,SSI,Dịch vụ tài chính,18203.0,18448.5,18520.6,19355.345,52.09840810419682,-104.50507970083709,19727.25391649352,17169.74608350648,-4.009236719379624
2023-03-09,19050,19340,19000,19050,17709900,SSI,Dịch vụ tài chính,18213.0,18470.0,18534.0,19328.445,52.47813411078717,-45.89546568485821,19775.083179442332,17164.916820557668,-5.054158571900628
2023-03-10,18810,19100,18710,19050,13374000,SSI,Dịch vụ tài chính,18290.0,18508.5,18562.8,19298.545,41.889483065953655,0.5467728254989197,19835.23362257211,17181.76637742789,-5.383449126312259
2023-03-13,18810,19190,18470,18910,20540900,SSI,Dịch vụ tài chính,18425.0,18564.0,18613.0,19265.095,42.96160877513711,25.758819831324217,19858.415535655964,17269.584464344036,-2.914945162484849
2023-03-14,18910,18950,18280,18330,15079900,SSI,Dịch vụ tài chính,18502.0,18571.5,18644.8,19226.795,47.570850202429156,-1.0495059599088563,19858.262972488938,17284.737027511062,-9.618438790699017
2023-03-15,18910,19580,18760,19580,28458900,SSI,Dịch vụ tài chính,18637.0,18631.5,18686.2,19194.745,55.421686746987945,77.67387988411065,19990.54416875675,17272.45583124325,-3.964324069287728
2023-03-16,19430,19870,19390,19390,19590700,SSI,Dịch vụ tài chính,18782.0,18663.0,18724.8,19162.795,60.412757973733584,123.30987870909303,20063.166907343977,17262.833092656023,-5.656722725971378
2023-03-17,19630,19720,19290,19530,19301900,SSI,Dịch vụ tài chính,18960.0,18704.0,18776.8,19131.995,70.73684210526315,168.82742902827522,20156.988209464293,17251.011790535707,-5.10350844651956
2023-03-20,19430,19480,18760,18760,18548100,SSI,Dịch vụ tài chính,19032.0,18644.0,18811.4,19099.745,60.869565217391305,141.1408666968273,19972.369003901575,17315.630996098425,-6.411019900050377
2023-03-21,18950,19240,18620,19240,17547200,SSI,Dịch vụ tài chính,19089.0,18622.0,18832.6,19068.795,59.47467166979362,156.13127094772426,19891.390239031134,17352.609760968866,-3.6117732471331636
2023-03-22,19390,19530,19190,19290,11224300,SSI,Dịch vụ tài chính,19113.0,18658.0,18852.8,19039.195,63.26129666011788,170.085219908422,19961.55949937899,17354.44050062101,-3.158543598464603
2023-03-23,18950,19630,18910,19530,16405000,SSI,Dịch vụ tài chính,19161.0,18687.0,18872.0,19014.295,67.31517509727627,198.22480704391637,20042.67578797639,17331.32421202361,-0.23370547267281339
2023-03-24,19680,19870,19630,19630,17851800,SSI,Dịch vụ tài chính,19219.0,18754.5,18901.0,18985.095,66.06060606060606,225.98972793875146,20158.426448815735,17350.573551184265,2.23018337293935
2023-03-27,19720,20590,19680,20200,22678800,SSI,Dịch vụ tài chính,19348.0,18886.5,18939.4,18960.045,65.6441717791411,290.6375750450861,20313.78708431513,17459.21291568487,10.949694378673929
2023-03-28,20400,20490,19960,20010,17833100,SSI,Dịch vụ tài chính,19516.0,19009.0,18976.0,18939.045,60.212765957446805,322.8187934327252,20376.20845059141,17641.79154940859,8.655598405986076
2023-03-29,20010,20300,19960,20160,14413800,SSI,Dịch vụ tài chính,19574.0,19105.5,19007.8,18927.095,61.44329896907217,356.3189640391902,20513.050690869983,17697.949309130017,5.579730380171963
2023-03-30,20690,20880,20250,20250,21860300,SSI,Dịch vụ tài chính,19660.0,19221.0,19041.4,18922.495,62.14574898785425,385.68440865634693,20604.769071090046,17837.230928909954,8.64529556479535
2023-03-31,20250,20880,20060,20730,30654900,SSI,Dịch vụ tài chính,19780.0,19370.0,19086.6,18927.745,67.23484848484848,442.5868577591755,20728.373640560127,18011.626359439873,14.63420491285251
2023-04-03,21170,21310,21070,21260,31071600,SSI,Dịch vụ tài chính,20030.0,19531.0,19138.4,18937.795,78.01147227533461,524.404026056156,20985.530490353696,18076.469509646304,15.57558048577512
2023-04-04,21260,21840,20970,21790,29983800,SSI,Dịch vụ tài chính,20285.0,19687.0,19181.6,18957.195,74.50110864745011,624.8088841115568,21399.149772100973,17974.850227899027,18.462414431279065
2023-04-05,21550,21740,21260,21600,17129200,SSI,Dịch vụ tài chính,20516.0,19814.5,19218.2,18981.745,74.50110864745011,681.1966346209229,21698.118857412548,17930.881142587452,14.674915251224693
2023-04-06,21790,22130,21020,21210,22151000,SSI,Dịch vụ tài chính,20684.0,19922.5,19234.4,19008.295,67.64705882352942,686.5010359075131,21868.225409306564,17976.774590693436,11.58810288919635
2023-04-07,21070,21650,20930,21650,25020200,SSI,Dịch vụ tài chính,20886.0,20052.5,19264.2,19031.395,82.61851015801355,717.9332473325339,22097.662456550668,18007.337543449332,13.909347333852503
2023-04-10,21890,22320,21410,21600,25160800,SSI,Dịch vụ tài chính,21026.0,20187.0,19292.2,19050.395,79.5,730.3894443483478,22269.277093649398,18104.722906350602,12.96402130420584
2023-04-11,21550,21740,20970,21650,24231700,SSI,Dịch vụ tài chính,21190.0,20353.0,19309.6,19069.145,79.5,735.8136506217234,22339.06831917263,18366.93168082737,14.323079434831444
2023-04-12,21740,21840,21120,21360,15668000,SSI,Dịch vụ tài chính,21310.0,20442.0,19349.0,19080.445,72.59259259259258,708.544140999762,22441.701030285894,18442.298969714106,12.790690862707432
2023-04-13,21260,21410,20830,20970,16638300,SSI,Dịch vụ tài chính,21382.0,20521.0,19380.6,19090.995,65.43778801843318,647.9934523671764,22469.904145519016,18572.095854480984,11.471405746248124
2023-04-14,21070,21210,20490,20690,22609500,SSI,Dịch vụ tài chính,21378.0,20579.0,19414.4,19099.445,56.04938271604939,570.832731046863,22471.96648286844,18686.03351713156,13.141529239260823
2023-04-17,20400,20690,20350,20590,12517900,SSI,Dịch vụ tài chính,21311.0,20670.5,19441.4,19111.945,57.323232323232325,495.896750171436,22359.142868353832,18981.857131646168,14.501541645754818
2023-04-18,20640,20930,20350,20930,19091400,SSI,Dịch vụ tài chính,21225.0,20755.0,19493.4,19121.845,59.27710843373494,458.65748595084733,22305.748545906696,19204.251454093304,14.740636979678893
2023-04-19,20970,21020,20450,20540,12877800,SSI,Dịch vụ tài chính,21119.0,20817.5,19529.0,19127.395,53.25842696629213,393.1434471916873,22212.587244960967,19422.412755039033,12.203114634940492
2023-04-20,20400,20590,20250,20400,8463800,SSI,Dịch vụ tài chính,21038.0,20861.0,19564.6,19134.645,45.98540145985401,326.16642597363534,22136.153654312064,19585.846345687936,6.81962097838665
2023-04-21,20590,21360,20540,20880,30064700,SSI,Dịch vụ tài chính,20961.0,20923.5,19616.6,19147.645,45.320197044334975,308.2651537831516,22059.555502721283,19787.444497278717,9.469793935760235
2023-04-24,20880,21070,20640,20730,9321800,SSI,Dịch vụ tài chính,20874.0,20950.0,19675.2,19159.395,35.59782608695653,278.7611353571847,22038.736592763005,19861.263407236995,8.250139048840621
2023-04-25,20830,20880,20160,20300,17466300,SSI,Dịch vụ tài chính,20739.0,20964.5,19717.6,19162.745,33.41836734693878,218.166692027924,22007.27918134799,19921.72081865201,2.4836851113170058
2023-04-26,20300,20450,19920,20450,16096000,SSI,Dịch vụ tài chính,20648.0,20979.0,19759.0,19165.645,39.67391304347826,180.17199492348664,21981.982919516704,19976.017080483296,6.70515561162296
2023-04-27,20590,20640,20300,20400,8550700,SSI,Dịch vụ tài chính,20591.0,20986.5,19791.8,19167.095,31.003039513677805,144.36222374566933,21968.555309837026,20004.444690162974,5.797136808866961
2023-04-28,20490,20730,20450,20640,14030700,SSI,Dịch vụ tài chính,20586.0,20982.0,19830.4,19170.695,36.206896551724135,133.80628081438044,21969.812042637208,19994.187957362792,11.141319374029187
2023-05-04,20540,21070,20490,20880,15789200,SSI,Dịch vụ tài chính,20615.0,20963.0,19848.8,19171.645,39.509536784741144,143.15639640024165,21942.88398883699,19983.11601116301,15.147720334177908
2023-05-05,20930,20970,20640,20730,7372100,SSI,Dịch vụ tài chính,20595.0,20910.0,19869.8,19173.795,41.07648725212464,136.88476164386157,21813.210647459582,20006.789352540418,14.021400044670303
2023-05-08,20830,21460,20780,21460,26572000,SSI,Dịch vụ tài chính,20687.0,20903.0,19927.6,19180.545,56.330749354005164,188.64476561941774,21785.63004111226,20020.36995888774,17.996647109967654
2023-05-09,21550,21600,21210,21360,12474200,SSI,Dịch vụ tài chính,20783.0,20910.5,19975.8,19187.995,59.078590785907856,219.07046941087174,21806.56097066999,20014.43902933001,20.605851961123925
2023-05-10,21410,21840,21410,21650,18122800,SSI,Dịch vụ tài chính,20860.0,20910.5,20043.2,19193.795,63.65979381443299,263.5456450946476,21806.56097066999,20014.43902933001,22.218654926750496
2023-05-11,21650,22030,21550,21550,18668200,SSI,Dịch vụ tài chính,20942.0,20908.0,20123.0,19199.095,58.51648351648351,287.4102910566471,21796.205760893477,20019.794239106523,21.84708698273221
2023-05-12,21500,22370,21460,22180,24850100,SSI,Dịch vụ tài chính,21130.0,20934.5,20215.4,19209.445,71.1340206185567,353.08874255329283,21939.822153132565,19929.177846867435,25.43364778023791
2023-05-15,22610,22710,22030,22080,20007100,SSI,Dịch vụ tài chính,21293.0,20970.5,20292.4,19221.445,71.875,392.54520748595314,22085.554400372297,19855.445599627703,21.48775826449371
2023-05-16,22030,22270,21980,22130,18870800,SSI,Dịch vụ tài chính,21466.0,21028.5,20376.2,19234.695,68.32844574780059,422.9735465929007,22258.224402158186,19798.775597841814,17.55696272431368
2023-05-17,22030,22130,21550,21600,20766300,SSI,Dịch vụ tài chính,21562.0,21074.0,20453.2,19244.545,61.477572559366756,399.7139997781924,22318.24401059233,19829.75598940767,13.830284949564902
2023-05-18,21740,22270,21600,22030,26020700,SSI,Dịch vụ tài chính,21677.0,21146.0,20533.0,19252.945,72.82321899736148,411.23755711962804,22438.055074596134,19853.944925403866,13.514808246006961
2023-05-19,21940,22420,21790,22130,14956200,SSI,Dịch vụ tài chính,21817.0,21206.0,20602.2,19260.895,72.45989304812835,423.55672532594326,22565.51074791057,19846.48925208943,14.437845000019067
2023-05-22,22220,22320,21980,22030,13922600,SSI,Dịch vụ tài chính,21874.0,21280.5,20661.8,19261.345,71.50395778364117,420.40443004227564,22649.609968287175,19911.390031712825,18.436646247296302
2023-05-23,22130,22420,21940,22030,19683500,SSI,Dịch vụ tài chính,21941.0,21362.0,20721.4,19259.895,69.5774647887324,413.1437493494632,22704.21498003551,20019.78501996449,17.556221030332896
2023-05-24,22270,22320,21840,21840,24777300,SSI,Dịch vụ tài chính,21960.0,21410.0,20777.2,19255.795,63.714285714285715,387.5902958226179,22748.29427965135,20071.70572034865,15.111795671557758
2023-05-25,21740,21840,21600,21650,15722000,SSI,Dịch vụ tài chính,21970.0,21456.0,20832.0,19250.745,62.994350282485875,347.99610521528666,22758.651546896457,20153.348453103543,13.883190257505731
2023-05-26,21700,21840,21650,21700,8272300,SSI,Dịch vụ tài chính,21922.0,21526.0,20899.4,19239.945,54.19580419580419,316.997852115921,22712.368186392556,20339.631813607444,13.09756522389715
2023-05-29,21980,22560,21890,22510,17596200,SSI,Dịch vụ tài chính,21965.0,21629.0,20958.0,19233.895,66.1064425770308,353.71434496267466,22779.174357491822,20478.825642508178,16.583201906059976
2023-05-30,22610,22710,22220,22470,14844600,SSI,Dịch vụ tài chính,21999.0,21732.5,21019.6,19226.945,62.34939759036144,375.2590120652603,22785.453240327384,20679.546759672616,20.40053092562832
2023-05-31,22370,22610,22130,22270,18626100,SSI,Dịch vụ tài chính,22066.0,21814.0,21074.4,19220.195,60.526315789473685,371.9078650708143,22757.552079281235,20870.447920718765,18.062209773836955
2023-06-01,22320,22710,22180,22560,16361000,SSI,Dịch vụ tài chính,22119.0,21898.0,21150.4,19215.595,56.168831168831176,388.1779594190921,22789.116390295218,21006.883609704782,17.030013094568833
2023-06-02,22900,23430,22800,23190,27301900,SSI,Dịch vụ tài chính,22225.0,22021.0,21229.4,19211.745,65.37396121883657,446.7579141430215,22912.406930525907,21129.593069474093,21.883667191543633
2023-06-05,23520,23670,22990,23190,18890400,SSI,Dịch vụ tài chính,22341.0,22107.5,21307.4,19208.645,64.88764044943821,487.5626317854949,23099.74095121261,21115.25904878739,22.112483108282085
2023-06-06,23190,24340,22990,24200,34323800,SSI,Dịch vụ tài chính,22558.0,22249.5,21400.8,19211.295,82.17821782178217,594.545671171647,23554.800530025313,20944.199469974687,25.99179831999909
2023-06-07,24200,24440,23960,24150,18172300,SSI,Dịch vụ tài chính,22789.0,22374.5,21491.2,19213.945,78.96174863387978,667.6002385406064,23898.559330244534,20850.440669755466,25.816154249042505
2023-06-08,24340,24440,23380,23380,34755100,SSI,Dịch vụ tài chính,22962.0,22466.0,21554.8,19210.095,64.43418013856814,655.804241595597,24001.329897688764,20930.670102311236,25.086076573964444
2023-06-09,23570,24290,23330,24290,22956500,SSI,Dịch vụ tài chính,23221.0,22571.5,21640.4,19210.545,71.98443579766537,711.6814036290416,24301.693478685076,20841.306521314924,28.08513611391099
2023-06-12,24290,24440,23760,24390,17308500,SSI,Dịch vụ tài chính,23409.0,22687.0,21725.0,19213.695,72.51908396946564,755.3266855227193,24579.812999910908,20794.187000089092,25.103240720592986
2023-06-13,24530,24730,24150,24390,18419600,SSI,Dịch vụ tài chính,23601.0,22800.0,21807.8,19213.445,75.24752475247524,780.9139954334605,24818.4725856319,20781.5274143681,24.83788494032505
2023-06-14,24530,25210,24390,24440,25250900,SSI,Dịch vụ tài chính,23818.0,22942.0,21882.0,19214.195,78.41140529531569,796.050332310162,25004.135837069534,20879.864162930466,24.69990822856204
2023-06-15,24530,24820,24490,24730,14244700,SSI,Dịch vụ tài chính,24035.0,23077.0,21951.4,19215.195,79.41747572815534,821.9713901786854,25238.85203252361,20915.14796747639,30.386056692935078
