time,open,high,low,close,volume,ticker,industry
2021-06-07,68400,68800,66370,67550,2969900,VCB,Ngân hàng
2021-06-08,67550,68200,65580,65580,2351600,VCB,Ngân hàng
2021-06-09,65580,66890,65060,66890,2393900,VCB,Ngân hàng
2021-06-10,66890,67480,65580,66760,2262500,VCB,Ngân hàng
2021-06-11,66300,67880,65910,67420,2048000,VCB,Ngân hàng
2021-06-14,66960,67810,66430,66890,1459700,VCB,Ngân hàng
2021-06-15,66960,67550,66240,67420,1420700,VCB,Ngân hàng
2021-06-16,67220,69520,67220,68200,2898400,VCB,Ngân hàng
2021-06-17,68200,68860,66890,68340,1557000,VCB,Ngân hàng
2021-06-18,68530,71480,68400,71160,3234900,VCB,Ngân hàng
2021-06-21,70830,70960,69520,69910,2107900,VCB,Ngân hàng
2021-06-22,70240,71160,69840,70570,1481900,VCB,Ngân hàng
2021-06-23,70830,72800,70170,71940,2248600,VCB,Ngân hàng
2021-06-24,72140,72660,70700,72600,1143400,VCB,Ngân hàng
2021-06-25,72600,73980,71420,73850,1688800,VCB,Ngân hàng
2021-06-28,73850,74110,72860,73850,1524500,VCB,Ngân hàng
2021-06-29,73450,74760,73120,74760,1853100,VCB,Ngân hàng
2021-06-30,74760,76860,74760,76340,2768000,VCB,Ngân hàng
2021-07-01,76530,76600,75420,76340,1836400,VCB,Ngân hàng
2021-07-02,76340,76470,74760,75350,1727200,VCB,Ngân hàng
2021-07-05,74700,74700,72730,74500,2049100,VCB,Ngân hàng
2021-07-06,73780,75420,73450,73450,1249600,VCB,Ngân hàng
2021-07-07,73450,74370,69520,74370,2679800,VCB,Ngân hàng
2021-07-08,72930,74110,71480,72800,1384100,VCB,Ngân hàng
2021-07-09,72140,72860,70040,72010,2936900,VCB,Ngân hàng
2021-07-12,71810,71810,67610,70240,2480600,VCB,Ngân hàng
2021-07-13,70110,70110,66960,67810,1865300,VCB,Ngân hàng
2021-07-14,67780,67850,65550,66730,2251700,VCB,Ngân hàng
2021-07-15,65680,68500,65680,67190,2319400,VCB,Ngân hàng
2021-07-16,67190,67780,66210,67190,1467300,VCB,Ngân hàng
2021-07-19,65550,65680,62860,63590,2542200,VCB,Ngân hàng
2021-07-20,64120,66210,61300,65680,2386000,VCB,Ngân hàng
2021-07-21,65220,65880,64440,64890,1463700,VCB,Ngân hàng
2021-07-22,64830,66010,64239,65750,1455800,VCB,Ngân hàng
2021-07-23,65099,65420,63590,63590,1668700,VCB,Ngân hàng
2021-07-26,63260,63910,62730,62930,1264200,VCB,Ngân hàng
2021-07-27,63910,63980,62280,62280,2654200,VCB,Ngân hàng
2021-07-28,62350,63590,62350,63590,1490800,VCB,Ngân hàng
2021-07-29,63850,64170,63590,64170,1191800,VCB,Ngân hàng
2021-07-30,63780,64769,63720,64239,1354600,VCB,Ngân hàng
2021-08-02,63590,64700,63190,63590,1279800,VCB,Ngân hàng
2021-08-03,63650,64769,63590,64769,1265700,VCB,Ngân hàng
2021-08-04,65030,65099,64310,64569,1160300,VCB,Ngân hàng
2021-08-05,64239,65220,64170,65160,1127700,VCB,Ngân hàng
2021-08-06,65420,65420,64310,64310,1114400,VCB,Ngân hàng
2021-08-09,64310,64830,64050,64440,1228900,VCB,Ngân hàng
2021-08-10,64890,65030,64569,64890,1556400,VCB,Ngân hàng
2021-08-11,65099,66670,64959,65880,1711700,VCB,Ngân hàng
2021-08-12,65880,66080,65220,65489,986600,VCB,Ngân hàng
2021-08-13,65489,65489,64440,65290,1328900,VCB,Ngân hàng
2021-08-16,65290,65940,64890,65940,1992400,VCB,Ngân hàng
2021-08-17,67190,67520,66210,66210,1688700,VCB,Ngân hàng
2021-08-18,66210,67190,65360,66210,1848000,VCB,Ngân hàng
2021-08-19,66010,67520,65420,67390,2576600,VCB,Ngân hàng
2021-08-20,66340,66800,65160,65620,1798500,VCB,Ngân hàng
2021-08-23,64890,65550,63330,63780,2136200,VCB,Ngân hàng
2021-08-24,65030,65030,63260,63590,1069100,VCB,Ngân hàng
2021-08-25,63590,64890,63450,63910,1069200,VCB,Ngân hàng
2021-08-26,64120,64890,63450,63450,1076900,VCB,Ngân hàng
2021-08-27,62930,64569,62930,64120,1106600,VCB,Ngân hàng
2021-08-30,64500,65160,64120,65099,1221700,VCB,Ngân hàng
2021-08-31,65220,65489,64440,65160,747500,VCB,Ngân hàng
2021-09-01,65160,65489,62930,65160,907500,VCB,Ngân hàng
2021-09-06,65160,65620,65160,65550,904500,VCB,Ngân hàng
2021-09-07,65489,66080,65420,65550,1041800,VCB,Ngân hàng
2021-09-08,65550,65620,63450,65360,863000,VCB,Ngân hàng
2021-09-09,65360,65620,64640,65099,817200,VCB,Ngân hàng
2021-09-10,65420,65420,64640,65030,857800,VCB,Ngân hàng
2021-09-13,64769,64890,64310,64310,1043100,VCB,Ngân hàng
2021-09-14,64310,64569,63590,64440,1230500,VCB,Ngân hàng
2021-09-15,64440,64440,63650,63650,798500,VCB,Ngân hàng
2021-09-16,64830,64830,63910,64310,570400,VCB,Ngân hàng
2021-09-17,63910,64500,63720,63720,1002200,VCB,Ngân hàng
2021-09-20,63780,66210,63780,65290,1277900,VCB,Ngân hàng
2021-09-21,65220,65420,64239,64239,862000,VCB,Ngân hàng
2021-09-22,64500,65220,64239,65220,362800,VCB,Ngân hàng
2021-09-23,65290,65820,64569,65220,676000,VCB,Ngân hàng
2021-09-24,65220,65420,65099,65220,454700,VCB,Ngân hàng
2021-09-27,65220,65360,64239,64239,465500,VCB,Ngân hàng
2021-09-28,64120,65099,63910,65030,484500,VCB,Ngân hàng
2021-09-29,65220,65220,63910,64569,565000,VCB,Ngân hàng
2021-09-30,64569,64640,63650,63720,1199900,VCB,Ngân hàng
2021-10-01,63780,64379,62800,62860,1611900,VCB,Ngân hàng
2021-10-04,62930,63260,61880,62020,913400,VCB,Ngân hàng
2021-10-05,62350,63000,62350,62670,973700,VCB,Ngân hàng
2021-10-06,62670,62670,62140,62670,691200,VCB,Ngân hàng
2021-10-07,62670,63450,62280,63450,797200,VCB,Ngân hàng
2021-10-08,63330,63590,62670,63590,697000,VCB,Ngân hàng
2021-10-11,63590,64500,63450,63910,1096000,VCB,Ngân hàng
2021-10-12,64440,64440,63590,63590,761100,VCB,Ngân hàng
2021-10-13,64170,64239,63590,63590,1426300,VCB,Ngân hàng
2021-10-14,63590,63720,62860,63390,1784700,VCB,Ngân hàng
2021-10-15,63450,63780,63260,63260,731500,VCB,Ngân hàng
2021-10-18,63120,63590,62280,62930,1247900,VCB,Ngân hàng
2021-10-19,63000,63260,62400,63190,836300,VCB,Ngân hàng
2021-10-20,63190,63390,61620,62280,1561000,VCB,Ngân hàng
2021-10-21,62540,62930,61620,61620,1226100,VCB,Ngân hàng
2021-10-22,62280,62280,61620,61820,240000,VCB,Ngân hàng
2021-10-25,62860,62860,61690,61690,800600,VCB,Ngân hàng
2021-10-26,61690,62020,61350,61620,632000,VCB,Ngân hàng
2021-10-27,62020,63260,61820,63000,1428600,VCB,Ngân hàng
2021-10-28,63330,64170,63000,64170,1772600,VCB,Ngân hàng
2021-10-29,63780,64500,63520,64239,1263800,VCB,Ngân hàng
2021-11-01,64310,64379,63590,63590,1057500,VCB,Ngân hàng
2021-11-02,63850,64239,63780,64170,808300,VCB,Ngân hàng
2021-11-03,64050,64769,63780,64700,1830000,VCB,Ngân hàng
2021-11-04,64700,64769,63720,64500,989400,VCB,Ngân hàng
2021-11-05,63910,64890,63590,63910,1126300,VCB,Ngân hàng
2021-11-08,64310,64500,63910,64379,1184200,VCB,Ngân hàng
2021-11-09,64239,64640,63590,63650,1377600,VCB,Ngân hàng
2021-11-10,63650,64379,63450,63980,857100,VCB,Ngân hàng
2021-11-11,64120,65099,63590,64440,1115600,VCB,Ngân hàng
2021-11-12,64440,64440,63910,64379,614800,VCB,Ngân hàng
2021-11-15,64440,64890,63720,64050,766700,VCB,Ngân hàng
2021-11-16,64050,64569,63590,63720,706300,VCB,Ngân hàng
2021-11-17,63720,64310,63720,64239,788300,VCB,Ngân hàng
2021-11-18,64440,64440,63590,63590,709700,VCB,Ngân hàng
2021-11-19,63720,64170,63650,63650,413000,VCB,Ngân hàng
2021-11-22,63780,64830,63650,64769,1017300,VCB,Ngân hàng
2021-11-23,64890,64959,64379,64959,549200,VCB,Ngân hàng
2021-11-24,65030,69220,65030,68700,1883300,VCB,Ngân hàng
2021-11-25,68830,70800,68570,70210,1473200,VCB,Ngân hàng
2021-11-26,69950,70930,68180,68830,879600,VCB,Ngân hàng
2021-11-29,67710,68760,66210,66270,851000,VCB,Ngân hàng
2021-11-30,68180,68180,64830,64830,1336500,VCB,Ngân hàng
2021-12-01,65160,66540,64440,64890,551500,VCB,Ngân hàng
2021-12-02,65750,66080,64769,64959,787700,VCB,Ngân hàng
2021-12-03,65030,66080,63910,64239,795900,VCB,Ngân hàng
2021-12-06,64239,65550,62540,62540,1008600,VCB,Ngân hàng
2021-12-07,63000,65160,63000,64379,820000,VCB,Ngân hàng
2021-12-08,64239,65160,64239,64700,507500,VCB,Ngân hàng
2021-12-09,63850,65160,63780,65030,805400,VCB,Ngân hàng
2021-12-10,66210,67390,65489,65550,1881200,VCB,Ngân hàng
2021-12-13,66870,66870,65030,65290,1038000,VCB,Ngân hàng
2021-12-14,65290,65880,64959,65099,862300,VCB,Ngân hàng
2021-12-15,65220,66010,64890,65489,732300,VCB,Ngân hàng
2021-12-16,66080,66080,64310,64959,1047100,VCB,Ngân hàng
2021-12-17,65550,65550,63260,63260,3475700,VCB,Ngân hàng
2021-12-20,64569,65220,64310,65220,736900,VCB,Ngân hàng
2021-12-21,64890,65420,64569,64830,774100,VCB,Ngân hàng
2021-12-22,65200,65880,64860,65110,1915300,VCB,Ngân hàng
2021-12-23,65620,66810,64780,64780,1489000,VCB,Ngân hàng
2021-12-24,65030,66470,65030,66470,849400,VCB,Ngân hàng
2021-12-27,66810,67990,65960,67570,934100,VCB,Ngân hàng
2021-12-28,67740,68590,66050,67740,1168800,VCB,Ngân hàng
2021-12-29,67320,67570,66980,67320,440000,VCB,Ngân hàng
2021-12-30,67570,67650,65790,66380,920300,VCB,Ngân hàng
2021-12-31,66890,67060,66380,66720,422000,VCB,Ngân hàng
2022-01-04,66890,67230,66050,66890,1133800,VCB,Ngân hàng
2022-01-05,66890,68080,66050,66050,1603100,VCB,Ngân hàng
2022-01-06,66550,67650,65960,66980,1215600,VCB,Ngân hàng
2022-01-07,67400,67650,66220,67570,966200,VCB,Ngân hàng
2022-01-10,67490,67650,66470,66890,941200,VCB,Ngân hàng
2022-01-11,67740,67740,66470,67230,952700,VCB,Ngân hàng
2022-01-12,67230,67740,66050,67740,1801500,VCB,Ngân hàng
2022-01-13,68160,71460,67910,69350,2532800,VCB,Ngân hàng
2022-01-14,69350,70620,68590,70620,1522100,VCB,Ngân hàng
2022-01-17,70280,74510,69690,72990,2628500,VCB,Ngân hàng
2022-01-18,72400,74170,71130,74170,1696600,VCB,Ngân hàng
2022-01-19,74090,74090,71970,73500,914800,VCB,Ngân hàng
2022-01-20,72140,74090,70360,73750,2794300,VCB,Ngân hàng
2022-01-21,73580,76210,72900,75530,2502300,VCB,Ngân hàng
2022-01-24,75700,79170,74680,78750,2728300,VCB,Ngân hàng
2022-01-25,78320,81290,75360,81120,2396600,VCB,Ngân hàng
2022-01-26,81120,81120,78410,80020,2523500,VCB,Ngân hàng
2022-01-27,78750,80020,76550,77050,1732900,VCB,Ngân hàng
2022-01-28,77050,77900,75360,75360,2055700,VCB,Ngân hàng
2022-02-07,76710,78660,75780,78240,1620800,VCB,Ngân hàng
2022-02-08,78240,78240,76290,77900,1146400,VCB,Ngân hàng
2022-02-09,77220,77820,76460,76880,1582900,VCB,Ngân hàng
2022-02-10,77140,79090,77050,77310,1827200,VCB,Ngân hàng
2022-02-11,77310,77560,76210,76210,1158400,VCB,Ngân hàng
2022-02-14,74600,75190,72820,72820,3629100,VCB,Ngân hàng
2022-02-15,72820,74770,70960,73670,2453500,VCB,Ngân hàng
2022-02-16,74090,74430,73160,73670,1286000,VCB,Ngân hàng
2022-02-17,73670,74260,73500,74090,1431200,VCB,Ngân hàng
2022-02-18,73160,74090,73160,73840,1066200,VCB,Ngân hàng
2022-02-21,73330,74170,73330,74010,1017900,VCB,Ngân hàng
2022-02-22,73670,73670,71970,73500,1540200,VCB,Ngân hàng
2022-02-23,73670,73670,72650,73580,986300,VCB,Ngân hàng
2022-02-24,73410,73500,71970,72230,2078700,VCB,Ngân hàng
2022-02-25,72230,72730,71970,72060,1616500,VCB,Ngân hàng
2022-02-28,72060,72060,71460,71550,1322100,VCB,Ngân hàng
2022-03-01,71550,72310,71210,71970,1295400,VCB,Ngân hàng
2022-03-02,72480,72480,71300,71970,1655600,VCB,Ngân hàng
2022-03-03,71970,72400,71720,72400,1052200,VCB,Ngân hàng
2022-03-04,72140,72400,71800,71890,1058100,VCB,Ngân hàng
2022-03-07,71380,71890,71040,71890,996900,VCB,Ngân hàng
2022-03-08,70960,71550,69010,69010,2936300,VCB,Ngân hàng
2022-03-09,69260,70360,69180,70280,1325300,VCB,Ngân hàng
2022-03-10,70280,70870,70190,70700,1154100,VCB,Ngân hàng
2022-03-11,70870,71040,70280,70960,876100,VCB,Ngân hàng
2022-03-14,70530,71300,70450,71300,1438200,VCB,Ngân hàng
2022-03-15,71130,71210,68590,68670,2385900,VCB,Ngân hàng
2022-03-16,68840,70450,68840,69860,1000600,VCB,Ngân hàng
2022-03-17,70280,70700,70030,70280,1222400,VCB,Ngân hàng
2022-03-18,70360,72140,70190,71300,1406600,VCB,Ngân hàng
2022-03-21,71300,72400,71130,71890,933900,VCB,Ngân hàng
2022-03-22,71890,72400,71890,71890,775100,VCB,Ngân hàng
2022-03-23,71890,72480,71890,71890,966600,VCB,Ngân hàng
2022-03-24,71890,71890,70700,70700,570200,VCB,Ngân hàng
2022-03-25,71130,71130,69430,69860,1137800,VCB,Ngân hàng
2022-03-28,70280,70280,69430,69770,725400,VCB,Ngân hàng
2022-03-29,69770,70280,69090,69350,1007700,VCB,Ngân hàng
2022-03-30,69260,70700,69010,69430,913900,VCB,Ngân hàng
2022-03-31,69430,69940,69430,69520,492400,VCB,Ngân hàng
2022-04-01,69520,70790,68670,70110,900300,VCB,Ngân hàng
2022-04-04,70450,71210,69940,69940,712000,VCB,Ngân hàng
2022-04-05,70110,70450,69940,70280,526100,VCB,Ngân hàng
2022-04-06,70190,71970,69180,71630,2009600,VCB,Ngân hàng
2022-04-07,71890,72140,70280,70280,928000,VCB,Ngân hàng
2022-04-08,71040,71040,70190,70280,788200,VCB,Ngân hàng
2022-04-12,70280,70450,69090,69770,841300,VCB,Ngân hàng
2022-04-13,70280,70360,69430,69770,850700,VCB,Ngân hàng
2022-04-14,69770,70190,68590,68590,1151400,VCB,Ngân hàng
2022-04-15,68760,69010,67910,67910,894800,VCB,Ngân hàng
2022-04-18,67740,67910,65710,65790,1237300,VCB,Ngân hàng
2022-04-19,65880,66470,65710,65790,1003400,VCB,Ngân hàng
2022-04-20,66050,66810,65790,66380,904600,VCB,Ngân hàng
2022-04-21,66380,67060,66220,66380,2178200,VCB,Ngân hàng
2022-04-22,66980,69940,66980,69600,2771900,VCB,Ngân hàng
2022-04-25,69600,70280,65200,69260,2479400,VCB,Ngân hàng
2022-04-26,66890,68160,66890,68160,1912000,VCB,Ngân hàng
2022-04-27,66380,69430,66220,69010,1429800,VCB,Ngân hàng
2022-04-28,69010,69090,67320,69010,564100,VCB,Ngân hàng
2022-04-29,68920,69690,67740,68500,1259200,VCB,Ngân hàng
2022-05-04,68500,68590,66890,67650,892600,VCB,Ngân hàng
2022-05-05,68160,69010,67400,68590,1019300,VCB,Ngân hàng
2022-05-06,67490,68760,67230,67230,775900,VCB,Ngân hàng
2022-05-09,66720,68080,65880,65960,1674200,VCB,Ngân hàng
2022-05-10,65280,67740,65280,67740,926000,VCB,Ngân hàng
2022-05-11,67740,67990,66890,67740,931300,VCB,Ngân hàng
2022-05-12,66890,67650,65200,65200,972300,VCB,Ngân hàng
2022-05-13,65200,66050,61810,61810,1963600,VCB,Ngân hàng
2022-05-16,63930,64690,62660,62830,1558800,VCB,Ngân hàng
2022-05-17,62830,65200,61900,64349,2262300,VCB,Ngân hàng
2022-05-18,65200,65200,63510,63840,881000,VCB,Ngân hàng
2022-05-19,63510,64940,63340,64349,575800,VCB,Ngân hàng
2022-05-20,63590,64780,63510,63760,661800,VCB,Ngân hàng
2022-05-23,64010,64010,62320,63000,631600,VCB,Ngân hàng
2022-05-24,63420,64099,62910,64010,898700,VCB,Ngân hàng
2022-05-25,64349,65200,63340,65200,817000,VCB,Ngân hàng
2022-05-26,65200,65280,64349,64940,978900,VCB,Ngân hàng
2022-05-27,64940,65540,64610,65540,892000,VCB,Ngân hàng
2022-05-30,65540,68590,64690,66050,1327400,VCB,Ngân hàng
2022-05-31,66810,66810,66050,66810,483700,VCB,Ngân hàng
2022-06-01,66890,68160,66890,68160,798800,VCB,Ngân hàng
2022-06-02,68420,68420,66890,66890,641400,VCB,Ngân hàng
2022-06-03,66380,67320,64690,65620,527800,VCB,Ngân hàng
2022-06-06,65620,67740,63590,67490,880500,VCB,Ngân hàng
2022-06-07,66890,69430,66130,68590,933000,VCB,Ngân hàng
2022-06-08,68590,68590,66720,67060,1164700,VCB,Ngân hàng
2022-06-09,66890,67650,65790,65880,1067500,VCB,Ngân hàng
2022-06-10,65880,66890,65540,65790,390900,VCB,Ngân hàng
2022-06-13,65200,65200,62740,64690,1105800,VCB,Ngân hàng
2022-06-14,63930,66130,62660,65200,1066200,VCB,Ngân hàng
2022-06-15,65540,66300,63760,64780,1243600,VCB,Ngân hàng
2022-06-16,64940,67740,64780,66980,1209600,VCB,Ngân hàng
2022-06-17,65200,66300,64440,64440,1050600,VCB,Ngân hàng
2022-06-20,67320,67320,63760,64349,1089700,VCB,Ngân hàng
2022-06-21,64349,65790,63670,65790,937100,VCB,Ngân hàng
2022-06-22,65960,66050,63510,64349,1069200,VCB,Ngân hàng
2022-06-23,63590,64940,63420,64269,590200,VCB,Ngân hàng
2022-06-24,64519,64610,63170,63510,648600,VCB,Ngân hàng
2022-06-27,63930,64349,63340,63420,862500,VCB,Ngân hàng
2022-06-28,63510,65200,63340,64610,1095800,VCB,Ngân hàng
2022-06-29,64180,64269,63760,63930,847500,VCB,Ngân hàng
2022-06-30,63930,64349,63340,63340,678400,VCB,Ngân hàng
2022-07-01,63080,63510,61730,62660,1383000,VCB,Ngân hàng
2022-07-04,63420,63670,62570,62740,746200,VCB,Ngân hàng
2022-07-05,63420,63420,62320,62660,1064500,VCB,Ngân hàng
2022-07-06,62400,62570,58340,61640,1548200,VCB,Ngân hàng
2022-07-07,61560,63930,60710,63930,1258400,VCB,Ngân hàng
2022-07-08,63420,63510,62570,62660,761000,VCB,Ngân hàng
2022-07-11,62070,62240,60970,60970,660800,VCB,Ngân hàng
2022-07-12,61050,61470,60710,60880,811500,VCB,Ngân hàng
2022-07-13,60800,62150,60460,60800,1379900,VCB,Ngân hàng
2022-07-14,60800,61640,60630,61300,329400,VCB,Ngân hàng
2022-07-15,61050,62240,61050,61220,597500,VCB,Ngân hàng
2022-07-18,61390,61730,60970,60970,391400,VCB,Ngân hàng
2022-07-19,60970,61050,60200,60370,812100,VCB,Ngân hàng
2022-07-20,60630,61390,60630,61390,544900,VCB,Ngân hàng
2022-07-21,61390,61730,61050,61390,1164600,VCB,Ngân hàng
2022-07-22,61050,61560,60970,61390,1009600,VCB,Ngân hàng
2022-07-25,61300,61980,60970,61730,962700,VCB,Ngân hàng
2022-07-26,61980,63000,61980,62570,1119800,VCB,Ngân hàng
2022-07-27,62660,63510,62400,63510,1259900,VCB,Ngân hàng
2022-07-28,63840,64010,63340,63760,1164800,VCB,Ngân hàng
2022-07-29,63840,63930,63250,63250,1176000,VCB,Ngân hàng
2022-08-01,63250,65200,63000,65200,1577300,VCB,Ngân hàng
2022-08-02,65200,65960,64349,65880,1101400,VCB,Ngân hàng
2022-08-03,66300,67320,66050,67320,1005700,VCB,Ngân hàng
2022-08-04,67320,69860,67230,69860,2261100,VCB,Ngân hàng
2022-08-05,69430,69770,68670,69430,1395800,VCB,Ngân hàng
2022-08-08,69430,69860,69350,69430,915000,VCB,Ngân hàng
2022-08-09,69430,69430,67650,68420,1217900,VCB,Ngân hàng
2022-08-10,67820,68590,67820,68160,507500,VCB,Ngân hàng
2022-08-11,68840,69430,68250,69010,1171500,VCB,Ngân hàng
2022-08-12,69010,69350,68500,69090,1251800,VCB,Ngân hàng
2022-08-15,69430,69690,69180,69260,1259500,VCB,Ngân hàng
2022-08-16,69430,69430,68670,69010,687100,VCB,Ngân hàng
2022-08-17,68760,69180,68760,69010,764000,VCB,Ngân hàng
2022-08-18,68840,69430,68760,69010,1568600,VCB,Ngân hàng
2022-08-19,68250,69430,68250,68500,1148000,VCB,Ngân hàng
2022-08-22,67820,69010,67740,67740,525800,VCB,Ngân hàng
2022-08-23,67740,68840,67650,67910,648000,VCB,Ngân hàng
2022-08-24,68760,70190,67990,69430,1083700,VCB,Ngân hàng
2022-08-25,69600,69600,68840,69430,538800,VCB,Ngân hàng
2022-08-26,69430,70870,69430,69860,1559500,VCB,Ngân hàng
2022-08-29,68920,69860,68500,69860,951500,VCB,Ngân hàng
2022-08-30,69860,72820,69860,72820,2502800,VCB,Ngân hàng
2022-08-31,72820,73240,71130,71130,1055900,VCB,Ngân hàng
2022-09-05,71130,71380,69860,69940,1547800,VCB,Ngân hàng
2022-09-06,69940,71130,69520,70030,1027300,VCB,Ngân hàng
2022-09-07,69430,69860,67570,67740,2293300,VCB,Ngân hàng
2022-09-08,68500,68500,66050,66050,1074300,VCB,Ngân hàng
2022-09-09,66470,67150,66220,66720,1029200,VCB,Ngân hàng
2022-09-12,67400,67490,66720,66980,699800,VCB,Ngân hàng
2022-09-13,67230,67230,66550,66550,1187900,VCB,Ngân hàng
2022-09-14,65370,67320,65200,66300,1085800,VCB,Ngân hàng
2022-09-15,66470,67150,66130,67060,611900,VCB,Ngân hàng
2022-09-16,67150,67740,66470,67740,1519200,VCB,Ngân hàng
2022-09-19,66890,67910,66050,66720,938500,VCB,Ngân hàng
2022-09-20,66720,67740,66550,67060,521200,VCB,Ngân hàng
2022-09-21,67150,67400,65960,66810,499200,VCB,Ngân hàng
2022-09-22,65790,66550,65620,66050,1183000,VCB,Ngân hàng
2022-09-23,65370,65790,64180,64269,1034100,VCB,Ngân hàng
2022-09-26,63590,65200,62740,63510,1255900,VCB,Ngân hàng
2022-09-27,64349,64349,62830,62910,653400,VCB,Ngân hàng
2022-09-28,62660,63510,62490,63510,587700,VCB,Ngân hàng
2022-09-29,64349,64349,62660,62660,587800,VCB,Ngân hàng
2022-09-30,61980,62910,61300,61980,1262400,VCB,Ngân hàng
2022-10-03,62240,62490,59530,59780,894900,VCB,Ngân hàng
2022-10-04,59270,60880,58850,60370,1280900,VCB,Ngân hàng
2022-10-05,60460,60970,60200,60540,835000,VCB,Ngân hàng
2022-10-06,60970,60970,59190,59360,751500,VCB,Ngân hàng
2022-10-07,58930,58930,55290,56480,2113700,VCB,Ngân hàng
2022-10-10,56310,57320,54280,55120,1317000,VCB,Ngân hàng
2022-10-11,55290,55880,52500,52500,1161700,VCB,Ngân hàng
2022-10-12,53340,55290,52670,54190,1517400,VCB,Ngân hàng
2022-10-13,54280,56310,53090,56310,1596800,VCB,Ngân hàng
2022-10-14,58000,58000,56990,57660,1599300,VCB,Ngân hàng
2022-10-17,56990,57580,55460,56140,1241000,VCB,Ngân hàng
2022-10-18,57580,57580,56990,57320,885000,VCB,Ngân hàng
2022-10-19,57490,57580,56990,57490,627400,VCB,Ngân hàng
2022-10-20,57490,59270,56820,58590,1517200,VCB,Ngân hàng
2022-10-21,58590,59860,57580,57580,1283700,VCB,Ngân hàng
2022-10-24,58850,58850,55720,57580,670100,VCB,Ngân hàng
2022-10-25,55880,59780,55880,59190,1535500,VCB,Ngân hàng
2022-10-26,59780,59780,58000,59270,591400,VCB,Ngân hàng
2022-10-27,59700,61730,58680,60710,1297800,VCB,Ngân hàng
2022-10-28,61390,63080,60630,60630,1561000,VCB,Ngân hàng
2022-10-31,62240,62240,61390,62240,659400,VCB,Ngân hàng
2022-11-01,62660,63510,62070,63510,826100,VCB,Ngân hàng
2022-11-02,62660,63080,60970,62320,1255100,VCB,Ngân hàng
2022-11-03,60970,62150,60970,61810,726600,VCB,Ngân hàng
2022-11-04,60540,61390,58340,60800,1538000,VCB,Ngân hàng
2022-11-07,60800,61810,60200,60800,1232000,VCB,Ngân hàng
2022-11-08,60970,63510,60630,61470,1659900,VCB,Ngân hàng
2022-11-09,62240,62830,61470,62660,1214800,VCB,Ngân hàng
2022-11-10,62570,62570,60630,61640,958500,VCB,Ngân hàng
2022-11-11,61810,63930,61810,63930,1314200,VCB,Ngân hàng
2022-11-14,63930,64780,62740,63590,1536500,VCB,Ngân hàng
2022-11-15,63000,64690,61050,63510,1581800,VCB,Ngân hàng
